dataset|column|type|uncompressed_size|scheme|block_size|nullable|compressed_size|compressed_header|compressed_payload|compression_ratio
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|4|int|82644992|tinyblocks|64|false|3190653|2905488|285165|25.9022
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|4|int|82644992|tinyblocks|128|false|1768761|1452744|316017|46.7248
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|4|int|82644992|tinyblocks|256|false|1139808|726372|413436|72.5078
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|4|int|82644992|tinyblocks|512|false|850704|363186|487518|97.1489
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|4|int|82644992|btrblocks1|64|false|259102|0|259102|318.967
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|5|int|82644992|tinyblocks|64|false|2905824|2905488|336|28.4412
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|5|int|82644992|tinyblocks|128|false|1453080|1452744|336|56.8757
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|5|int|82644992|tinyblocks|256|false|726949|726372|577|113.687
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|5|int|82644992|tinyblocks|512|false|363928|363186|742|227.092
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|5|int|82644992|btrblocks1|64|false|3024|0|3024|27329.7
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|6|int|82644992|tinyblocks|64|false|2905488|2905488|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|6|int|82644992|tinyblocks|128|false|1452744|1452744|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|6|int|82644992|tinyblocks|256|false|726372|726372|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|6|int|82644992|tinyblocks|512|false|363186|363186|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|6|int|82644992|btrblocks1|64|false|2528|0|2528|32691.8
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|6|int|82644992|btrblocks2|64|false|2528|0|2528|32691.8
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|6|int|82644992|btrblocks3|64|false|2528|0|2528|32691.8
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|7|int|82644992|tinyblocks|64|false|3325364|2905488|419876|24.8529
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|7|int|82644992|tinyblocks|128|false|1895641|1452744|442897|43.5974
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|7|int|82644992|tinyblocks|256|false|1233039|726372|506667|67.0254
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|7|int|82644992|tinyblocks|512|false|937318|363186|574132|88.1718
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|7|int|82644992|btrblocks1|64|false|2837269|0|2837269|29.1284
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|7|int|82644992|btrblocks2|64|false|510080|0|510080|162.024
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|7|int|82644992|btrblocks3|64|false|493731|0|493731|167.389
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|8|int|82644992|tinyblocks|64|false|13828882|2905488|10923394|5.97626
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|8|int|82644992|tinyblocks|128|false|12051921|1452744|10599177|6.85741
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|8|int|82644992|tinyblocks|256|false|11902948|726372|11176576|6.94324
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|8|int|82644992|tinyblocks|512|false|12164671|363186|11801485|6.79385
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|8|int|82644992|btrblocks1|64|false|10366296|0|10366296|7.97247
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|8|int|82644992|btrblocks2|64|false|10383093|0|10383093|7.95957
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_1.csv|8|int|82644992|btrblocks3|64|false|10392508|0|10392508|7.95236
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|0|int|93466624|tinyblocks|64|false|3286992|3285936|1056|28.4353
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|0|int|93466624|tinyblocks|128|false|1644024|1642968|1056|56.8523
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|0|int|93466624|tinyblocks|256|false|823333|821484|1849|113.522
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|0|int|93466624|tinyblocks|512|false|413110|410742|2368|226.251
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|0|int|93466624|btrblocks1|64|false|6157|0|6157|15180.5
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|1|int|93466624|tinyblocks|64|false|34559739|3285936|31273803|2.70449
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|1|int|93466624|tinyblocks|128|false|32331316|1642968|30688348|2.8909
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|1|int|93466624|tinyblocks|256|false|32007836|821484|31186352|2.92012
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|1|int|93466624|tinyblocks|512|false|32386584|410742|31975842|2.88597
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|1|int|93466624|btrblocks1|64|false|51565344|0|51565344|1.81259
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|1|int|93466624|btrblocks2|64|false|41726250|0|41726250|2.24
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|1|int|93466624|btrblocks3|64|false|39862732|0|39862732|2.34471
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|2|int|93466624|tinyblocks|64|false|3713690|3285936|427754|25.1681
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|2|int|93466624|tinyblocks|128|false|2066933|1642968|423965|45.22
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|2|int|93466624|tinyblocks|256|false|1299243|821484|477759|71.9393
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|2|int|93466624|tinyblocks|512|false|947314|410742|536572|98.6649
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|2|int|93466624|btrblocks1|64|false|2859789|0|2859789|32.683
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|2|int|93466624|btrblocks3|64|false|501334|0|501334|186.436
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|3|int|93466624|tinyblocks|64|false|3593726|3285936|307790|26.0083
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|3|int|93466624|tinyblocks|128|false|1983853|1642968|340885|47.1137
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|3|int|93466624|tinyblocks|256|false|1272386|821484|450902|73.4578
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|3|int|93466624|tinyblocks|512|false|944305|410742|533563|98.9793
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|3|int|93466624|btrblocks1|64|false|283136|0|283136|330.112
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|4|int|93466624|tinyblocks|64|false|3286288|3285936|352|28.4414
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|4|int|93466624|tinyblocks|128|false|1643304|1642968|336|56.8773
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|4|int|93466624|tinyblocks|256|false|822063|821484|579|113.698
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|4|int|93466624|tinyblocks|512|false|411484|410742|742|227.145
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|4|int|93466624|btrblocks1|64|false|3362|0|3362|27800.9
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|5|int|93466624|tinyblocks|64|false|3285936|3285936|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|5|int|93466624|tinyblocks|128|false|1642968|1642968|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|5|int|93466624|tinyblocks|256|false|821484|821484|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|5|int|93466624|tinyblocks|512|false|410742|410742|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|5|int|93466624|btrblocks1|64|false|2856|0|2856|32726.4
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|5|int|93466624|btrblocks2|64|false|2856|0|2856|32726.4
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|5|int|93466624|btrblocks3|64|false|2856|0|2856|32726.4
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|6|int|93466624|tinyblocks|64|false|3735046|3285936|449110|25.0242
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|6|int|93466624|tinyblocks|128|false|2116205|1642968|473237|44.1671
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|6|int|93466624|tinyblocks|256|false|1362022|821484|540538|68.6234
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|6|int|93466624|tinyblocks|512|false|1021017|410742|610275|91.5427
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|6|int|93466624|btrblocks1|64|false|3027338|0|3027338|30.8742
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_5.csv|6|int|93466624|btrblocks3|64|false|540910|0|540910|172.795
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|0|int|93466624|tinyblocks|64|false|3287216|3285936|1280|28.4334
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|0|int|93466624|tinyblocks|128|false|1644248|1642968|1280|56.8446
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|0|int|93466624|tinyblocks|256|false|823724|821484|2240|113.468
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|0|int|93466624|tinyblocks|512|false|413665|410742|2923|225.948
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|0|int|93466624|btrblocks1|64|false|10228|0|10228|9138.31
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|1|int|93466624|tinyblocks|64|false|34558668|3285936|31272732|2.70458
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|1|int|93466624|tinyblocks|128|false|32331041|1642968|30688073|2.89093
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|1|int|93466624|tinyblocks|256|false|32004259|821484|31182775|2.92044
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|1|int|93466624|tinyblocks|512|false|32374513|410742|31963771|2.88704
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|1|int|93466624|btrblocks1|64|false|51561788|0|51561788|1.81271
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|1|int|93466624|btrblocks2|64|false|42044951|0|42044951|2.22302
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|1|int|93466624|btrblocks3|64|false|39908831|0|39908831|2.342
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|2|int|93466624|tinyblocks|64|false|3713141|3285936|427205|25.1718
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|2|int|93466624|tinyblocks|128|false|2065961|1642968|422993|45.2412
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|2|int|93466624|tinyblocks|256|false|1299968|821484|478484|71.8992
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|2|int|93466624|tinyblocks|512|false|948111|410742|537369|98.5819
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|2|int|93466624|btrblocks1|64|false|2956457|0|2956457|31.6144
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|2|int|93466624|btrblocks2|64|false|498569|0|498569|187.47
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|2|int|93466624|btrblocks3|64|false|489857|0|489857|190.804
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|3|int|93466624|tinyblocks|64|false|3593683|3285936|307747|26.0086
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|3|int|93466624|tinyblocks|128|false|1984202|1642968|341234|47.1054
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|3|int|93466624|tinyblocks|256|false|1270119|821484|448635|73.5889
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|3|int|93466624|tinyblocks|512|false|941663|410742|530921|99.257
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|3|int|93466624|btrblocks1|64|false|278224|0|278224|335.94
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|4|int|93466624|tinyblocks|64|false|3286272|3285936|336|28.4415
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|4|int|93466624|tinyblocks|128|false|1643304|1642968|336|56.8773
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|4|int|93466624|tinyblocks|256|false|822065|821484|581|113.697
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|4|int|93466624|tinyblocks|512|false|411484|410742|742|227.145
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|4|int|93466624|btrblocks1|64|false|3362|0|3362|27800.9
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|5|int|93466624|tinyblocks|64|false|3285936|3285936|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|5|int|93466624|tinyblocks|128|false|1642968|1642968|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|5|int|93466624|tinyblocks|256|false|821484|821484|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|5|int|93466624|tinyblocks|512|false|410742|410742|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|5|int|93466624|btrblocks1|64|false|2856|0|2856|32726.4
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|5|int|93466624|btrblocks2|64|false|2856|0|2856|32726.4
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|5|int|93466624|btrblocks3|64|false|2856|0|2856|32726.4
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|6|int|93466624|tinyblocks|64|false|3735155|3285936|449219|25.0235
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|6|int|93466624|tinyblocks|128|false|2115331|1642968|472363|44.1853
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|6|int|93466624|tinyblocks|256|false|1362312|821484|540828|68.6088
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|6|int|93466624|tinyblocks|512|false|1021061|410742|610319|91.5387
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|6|int|93466624|btrblocks1|64|false|3027724|0|3027724|30.8703
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|6|int|93466624|btrblocks2|64|false|542026|0|542026|172.439
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_2.csv|6|int|93466624|btrblocks3|64|false|516197|0|516197|181.068
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|0|int|93466624|tinyblocks|64|false|3287136|3285936|1200|28.4341
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|0|int|93466624|tinyblocks|128|false|1644152|1642968|1184|56.8479
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|0|int|93466624|tinyblocks|256|false|823502|821484|2018|113.499
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|0|int|93466624|tinyblocks|512|false|413369|410742|2627|226.109
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|0|int|93466624|btrblocks1|64|false|15801|0|15801|5915.23
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|1|int|93466624|tinyblocks|64|false|34557861|3285936|31271925|2.70464
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|1|int|93466624|tinyblocks|128|false|32325250|1642968|30682282|2.89144
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|1|int|93466624|tinyblocks|256|false|32003359|821484|31181875|2.92053
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|1|int|93466624|tinyblocks|512|false|32367771|410742|31957029|2.88764
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|1|int|93466624|btrblocks1|64|false|51571840|0|51571840|1.81236
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|1|int|93466624|btrblocks2|64|false|41716704|0|41716704|2.24051
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|1|int|93466624|btrblocks3|64|false|39846005|0|39846005|2.3457
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|2|int|93466624|tinyblocks|64|false|3711969|3285936|426033|25.1798
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|2|int|93466624|tinyblocks|128|false|2065510|1642968|422542|45.2511
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|2|int|93466624|tinyblocks|256|false|1298154|821484|476670|71.9996
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|2|int|93466624|tinyblocks|512|false|947432|410742|536690|98.6526
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|2|int|93466624|btrblocks1|64|false|2864780|0|2864780|32.6261
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|2|int|93466624|btrblocks2|64|false|500707|0|500707|186.669
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|2|int|93466624|btrblocks3|64|false|480306|0|480306|194.598
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|3|int|93466624|tinyblocks|64|false|3592135|3285936|306199|26.0198
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|3|int|93466624|tinyblocks|128|false|1981506|1642968|338538|47.1695
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|3|int|93466624|tinyblocks|256|false|1270076|821484|448592|73.5914
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|3|int|93466624|tinyblocks|512|false|940444|410742|529702|99.3856
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|3|int|93466624|btrblocks1|64|false|276948|0|276948|337.488
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|4|int|93466624|tinyblocks|64|false|3286272|3285936|336|28.4415
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|4|int|93466624|tinyblocks|128|false|1643304|1642968|336|56.8773
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|4|int|93466624|tinyblocks|256|false|822090|821484|606|113.694
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|4|int|93466624|tinyblocks|512|false|411520|410742|778|227.125
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|4|int|93466624|btrblocks1|64|false|3352|0|3352|27883.8
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|5|int|93466624|tinyblocks|64|false|3285936|3285936|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|5|int|93466624|tinyblocks|128|false|1642968|1642968|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|5|int|93466624|tinyblocks|256|false|821484|821484|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|5|int|93466624|tinyblocks|512|false|410742|410742|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|5|int|93466624|btrblocks1|64|false|2856|0|2856|32726.4
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|5|int|93466624|btrblocks2|64|false|2856|0|2856|32726.4
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|5|int|93466624|btrblocks3|64|false|2856|0|2856|32726.4
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|6|int|93466624|tinyblocks|64|false|3733997|3285936|448061|25.0313
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|6|int|93466624|tinyblocks|128|false|2114575|1642968|471607|44.2011
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|6|int|93466624|tinyblocks|256|false|1360567|821484|539083|68.6968
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|6|int|93466624|tinyblocks|512|false|1020149|410742|609407|91.6206
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|6|int|93466624|btrblocks1|64|false|3079553|0|3079553|30.3507
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|6|int|93466624|btrblocks2|64|false|544137|0|544137|171.77
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_4.csv|6|int|93466624|btrblocks3|64|false|531764|0|531764|175.767
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_3.csv|0|int|93466624|tinyblocks|64|false|3286976|3285936|1040|28.4354
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_3.csv|0|int|93466624|tinyblocks|128|false|1644008|1642968|1040|56.8529
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_3.csv|0|int|93466624|tinyblocks|256|false|823361|821484|1877|113.518
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_3.csv|0|int|93466624|tinyblocks|512|false|413073|410742|2331|226.271
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_3.csv|0|int|93466624|btrblocks1|64|false|14406|0|14406|6488.03
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_3.csv|1|int|93466624|tinyblocks|64|false|34562680|3285936|31276744|2.70426
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_3.csv|1|int|93466624|tinyblocks|128|false|32317061|1642968|30674093|2.89218
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_3.csv|1|int|93466624|tinyblocks|256|false|31996283|821484|31174799|2.92117
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_3.csv|1|int|93466624|tinyblocks|512|false|32378434|410742|31967692|2.88669
/raid0/schmitt/tinyblocks/data/pbi_int/Generico/Generico_3.csv|1|int|93466624|btrblocks1|64|false|51558824|0|51558824|1.81282
